maxPOutliers,deepSplit,detectCutHeight,minModuleSize,maxCoreScatter,minGap,minSplitHeight,pamRespectsDendro,minBranchEigennodeDissim,minStabilityDissim,useBranchEigennodeDissim,reassignThreshold,minCoreKME,minKMEtoStay,minCoreKMESize,mergeCutHeight,Quality
0.5,2,0.995,12,0.5,0.5,0.5,True,0.5,0.5,False,1e-06,0.5,0.2,4,0.15,0.1102402
0.9006214555146714,1,0.8556209483356477,185,0.5975562052137368,0.1414641736170236,0.22450592373483075,True,0.9031785237401094,0.632963104392461,False,0.5723564912601802,0.3614963440850428,0.6437187444229276,40,0.8119477481319466,100.0
0.6125253393245584,1,0.6439142670978082,245,0.019024744249711237,0.03978036184836909,0.9450038512519696,False,0.44134853091052617,0.06570954323368307,False,0.8658827597899749,0.8435281173023871,0.9326378462844935,87,0.8352567070848953,100.0
0.26097207597042166,0,0.2287626679629285,65,0.18072059480555538,0.31611621678989715,0.24103860296163787,False,0.6326639773243377,0.2230325249389184,False,0.5769969699947222,0.3516737111101527,0.5209753179401188,37,0.08316909190074252,100.0
0.25290961284138896,0,0.9294066530678691,73,0.810904936428714,0.12618165834094666,0.07570637153420891,True,0.9470740290866948,0.3156734915836759,True,0.6981656097223431,0.35637308958787633,0.914118479177781,38,0.8467222738671576,100.0
0.7334411506430382,3,0.6695098734249295,26,0.04464782957325653,0.09519807795132287,0.217430292775119,True,0.100380425181713,0.06425137121280879,True,0.16287171936919378,0.5918736503613208,0.9553191946989695,37,0.021618694428608757,100.0
0.5206744008497755,1,0.8331485503513643,281,0.12893533590217668,0.8311354330758576,0.7867531464259657,True,0.6504411095881514,0.9372914781192526,False,0.48145994070584464,0.9274086122645061,0.2596671843175343,16,0.9676796307610075,100.0
0.32061564469919485,4,0.545376915013539,113,0.13692581960910713,0.11251033409710257,0.07228325979725904,False,0.002926600155002124,0.8767928561805497,True,0.5026480755111978,0.7474948154838598,0.5393539794736073,1,0.4623293624209004,100.0
0.1454623276294367,1,0.7532120853246997,229,0.9175118129238302,0.9316890178157375,0.09014172809262457,False,0.561468465350521,0.010426675921829,False,0.036861561039671205,0.08438241511651214,0.6960721911070805,59,0.7268630194207849,100.0
0.9043766234627714,0,0.8966918562841297,153,0.6148194467460474,0.13474564961842397,0.4719680676480341,True,0.49178763552999327,0.9314142661667784,True,0.4999614537330097,0.40963549004145805,0.8297534035051689,52,0.4896891394291232,100.0
0.8703921403879409,4,0.13918179578774706,221,0.565344363382435,0.890987739515695,0.31627650659347034,True,0.2792319419516725,0.11957668579200545,False,0.7739716305340255,0.7876586518304146,0.6856525756860806,31,0.9974039894814504,100.0
0.29463256031622037,3,0.4509126422547204,284,0.4810454979601687,0.004287442206578952,0.20497959541592387,False,0.29499996444181104,0.7915936619516278,True,0.9456164338605844,0.9272025484275898,0.3217581087868433,62,0.3999069549987595,100.0
0.692589659627931,1,0.05526334162325221,282,0.03232250180253061,0.9906418184379724,0.15805637136072373,False,0.0006725680093040421,0.39145916838390893,True,0.3862754143033139,0.16246578221950106,0.5012876381212538,32,0.17529551172577676,100.0
0.7070187989033322,0,0.3711282818845049,52,0.9066662586360267,0.6256140532366474,0.7059642622564427,True,0.3248427254381377,0.04207994428591356,False,0.34329688694552146,0.2652211290276046,0.5355902216067261,69,0.7932831712609508,100.0
0.6681012522781166,2,0.9091754520255692,74,0.6052428215944018,0.9352396149090657,0.6640262587641586,True,0.26402769803931997,0.6571041149797238,True,0.9123400540669991,0.17858972662626907,0.25738638807086306,38,0.8412116456706181,100.0
0.49233920253883673,2,0.05716213324568437,12,0.5014287696985849,0.6383433057760095,0.5000206309455312,False,0.2504132946396028,0.49999149236018475,False,0.0022125051952633845,0.3267140181691952,0.7657844823411745,26,0.12815225797444477,100.0
0.3842799510463516,4,0.05307093585548152,202,0.7870508839873115,0.43492555841762603,0.5795456427614549,True,0.4962481297674385,0.03163933196175373,False,0.6954380207923914,0.2785766728105124,0.7672698902069723,78,0.8774397952840673,100.0
0.9820283522372933,1,0.5421492054737173,86,0.3102346378549608,0.44064256899148324,0.8708545666870354,True,0.959597163777194,0.5676017986347369,True,0.926178802552634,0.5421501548597005,0.8491274495800861,9,0.26222408591478236,100.0
0.49303859374152403,2,0.9714385854289522,56,0.5554095033352376,0.48118960426037516,0.48160870658682686,True,0.09887775788736888,0.6522749908905555,False,0.25651001963971415,0.5121203351628587,0.3770853322823505,22,0.14644921766547428,-0.08836966
0.8183203353186514,2,0.0,302,0.6036461978041299,0.1555284120325849,0.46831391822838947,True,0.0,1.0,False,1.0,0.9470267287579043,1.0,100,0.14600869877198544,100.0
0.6028671606786727,2,0.9663775554751703,186,0.6529398520603359,0.2865541049954193,0.4210777352677462,True,0.0,0.8357821495843272,False,0.7944767348336272,0.5716694407199207,0.8938081659259075,77,0.422871582891326,100.0
0.5047547578690192,2,0.9735118352877479,51,0.5552621524060852,0.4771900320481314,0.4496574081185305,True,0.16688545161499277,0.6219382035712783,False,0.183954376274542,0.509878474394886,0.3667320009244506,16,0.14201739368313854,-0.02272647
0.45136062109720926,2,0.9775490162707429,99,0.5930788128854376,0.508256695289674,0.5141932910254969,True,0.06658212913720757,0.6983330083080357,False,0.3747985131932518,0.4892214316350689,0.38985062368902645,31,0.14769418868717724,-0.1566352
0.07558725100894137,3,0.983308426676406,302,0.9522783273898863,0.6647442831484209,0.9615716240094737,False,0.0,1.0,False,1.0,0.29412197313664445,0.8301385851860074,100,0.1463061705900116,100.0
0.2611555259077812,3,0.9840547880776126,302,0.9958196349900643,0.5153321970138025,0.7837520140859454,True,0.0,1.0,False,1.0,0.42392881300413443,0.8023455147703537,100,0.14640273531322776,100.0
0.12921724021945163,2,0.9818127097325335,302,0.9630475965875603,0.997100655362209,0.9243739681420899,True,0.0,0.7461260416818692,True,1.0,0.20248919691186495,0.6153497747048731,100,0.14648104393944328,100.0
0.061137439819076364,2,0.981672876347457,302,0.9467281953525877,0.9085594136833007,0.7787827814508409,True,0.0,1.0,False,1.0,0.5689027940472222,0.9176706435443809,100,0.14613311140427573,100.0
0.4339583880459097,2,0.9431104166409229,258,0.7655309077387078,0.6040930354701122,0.46057342848448163,True,0.28569431915777455,0.6717122230427295,False,0.4970214221139133,0.4857492131051293,0.3865754904593163,42,0.141396343899896,100.0
0.2682973360630868,0,0.9885407685749357,97,0.5626299028099354,0.4943659725213311,0.9053437761208115,True,0.9141890059253157,0.21603453036735804,True,0.5347443191977254,0.6887559004830797,0.45487593002543103,13,0.023838817851935173,-0.05057156
0.4084933520215593,2,0.9790536900989116,96,0.5745755799584,0.5523216181001165,0.57058069273097,True,0.2082151827526584,0.6310213140047373,False,0.39076872713489985,0.5142202966770477,0.3756780064088622,28,0.1419094971586346,-0.1506856
0.09342433789652131,2,0.9807688202994805,94,0.8345527591019538,0.5032873754227656,0.14065452560792852,True,0.0,0.2846922173303976,False,0.7371392872439131,0.44422198978425514,0.18132235544308684,73,0.13255517055726662,-0.1213881
0.5273425972151811,2,0.9951153172019569,26,0.4546656445224909,0.44144458153706895,0.5144742797513203,True,0.0,0.839331228597931,False,0.020990813201645565,0.3437081571092818,0.3992413933230433,30,0.1545050063095066,0.04773922
0.5824803597017144,0,0.9759934889059194,100,0.8675368748322827,0.19111031750328594,0.13027153795570812,True,0.0,0.9524909220094195,False,0.47104198326898294,0.37590338984861577,0.4425744578104489,46,0.13323725276448684,-0.05624813
0.3028236993385959,4,0.9757776219482289,62,0.9365143864217911,0.3608587708294839,0.14277771199596206,True,0.0,0.0,True,0.4245251373183482,0.4303669728332737,0.30216271329249483,74,0.15597729704378632,-0.01705823
0.0,3,0.9917733000114788,95,0.058617270146917984,1.0,0.5127569076204307,True,0.0,0.0,False,1.0,0.7968465392702196,0.1,89,0.03105131473588737,100.0
0.46262249716437676,2,0.9856808503246843,94,0.6098143931982031,0.0379505548621203,0.374589960274953,True,0.6826332945249999,0.41415545425600536,False,0.47137629255216257,0.8871814400178918,0.7381245479267028,77,0.12471049731361898,100.0
0.5969991504661651,2,0.9768015257393466,90,0.4981520367759027,0.6502045675022861,0.8232110667659245,True,0.11303858619203982,0.7097814154949407,False,0.06630565773934814,0.3188246258873821,0.382783905835955,57,0.44842582382196144,-0.1574162
0.573436739451309,2,0.9868143351968603,82,0.3440579540671456,0.3604579092817403,0.11205593762530021,False,0.0,0.802931379768439,False,0.3518756602216294,0.9287907356247194,0.19172692371508593,79,0.57893455894762,100.0
0.4940106697144081,0,0.5871640756787162,19,0.8336055931857852,0.3709507790825459,0.048174838969432754,True,0.0698014599753029,0.8651152627288343,True,0.4694838331759097,0.6192036883259556,0.3677843408679925,18,0.0008400852648436924,100.0
0.1920627505996628,4,0.9198215743267104,281,0.555178901336372,0.2723448419131797,0.7090803374278202,True,0.3595118343728756,0.15217493519915215,True,0.9279114040486655,0.3006749837919343,0.9176624811946598,92,0.0,100.0
0.34345478768120474,2,0.9849962569624032,81,0.7071177487669243,0.3101193224372031,0.09645031557569869,True,0.010166471142208828,0.66361446646577,False,0.13753304015604276,0.11771562970590535,0.18791865667586216,12,0.6872237906547669,-0.1435883
0.9803638923825512,2,0.9851771434886423,80,0.07425978086347598,0.6671328926879252,0.4340608253622614,True,0.2711176458733059,0.6583409233483349,False,0.8818406413585465,0.8491247659679145,0.18759857375833228,75,0.15539754721969656,100.0
0.6828155747204172,2,0.993600422850391,8,0.410475825496944,0.9898853499729504,0.3461638311959649,True,0.29401959992512466,0.7810834067723292,False,0.10657621243147077,0.37291397376499313,0.2874552791437821,22,0.3965188419683531,-0.1706481
0.8851280318933692,2,0.9779841211704243,88,0.7153084492957914,0.8597429573928118,0.48025925737285907,False,0.5730030248512087,0.356794069068067,False,0.2912768530896566,0.5004587919844536,0.4942224461168313,22,0.3373425210209703,-0.2579635
0.3472012024337472,2,0.9792074918221609,182,0.6383092009859148,0.2808213731270468,0.9281902325538617,True,0.42522390746647387,0.5957885924616062,False,0.9450576751218622,0.32908053734895654,0.29512149131666443,48,0.06237394561102262,-0.137687
0.021492711252574907,2,0.9789010474610144,103,0.6922420929918092,0.07318664738793092,0.2970584370638706,False,0.36957535334346536,0.7942873323364904,False,0.8085347002684304,0.3255260356211455,0.32264194008428915,50,0.6436982056879819,-0.1481454
0.7130346014107068,1,0.9801112457934716,85,0.8485398580349072,0.4030310046545912,0.38541836214818387,False,0.798810053514916,0.29869830259591695,True,0.01126455119878707,0.40555174935140426,0.18336571473106902,68,0.11482343529529782,0.06811667
0.7564499613145266,4,0.9791278356162413,89,0.7157801042796627,0.007390586281064184,0.4375202925408033,True,0.0627805576580938,0.5999436282566223,True,0.3587530386627184,0.33132019191896134,0.3132957375951039,48,0.012187168697970745,-0.06497897
0.25808376597922567,2,0.9815719128928119,165,0.6323688002633973,0.7159510172754713,0.658204346579451,False,0.15392904099315996,0.5072966310637016,True,0.13314373829753315,0.3193341525897729,0.17052077828636725,45,0.0771570945410862,100.0
0.16971785243734808,2,0.9778132093618378,270,0.9366529843026764,0.6123203196867336,0.22847341790985912,False,0.4279610053748618,0.9353733569987632,False,0.7921314135497388,0.49575436786274063,0.46251626197904283,24,0.36733697817015615,100.0
0.18580510650130505,2,0.980900176031363,177,0.6478085822760202,0.5468133882214081,0.745506858308062,True,0.22377364562073224,0.24772917576146364,False,0.6245014011936199,0.320719159613868,0.2848015228714327,85,0.4741694842691551,-0.245347
0.824355254438752,2,0.9812997335476815,175,0.1315157326956943,0.8428086266317926,0.3408918159394759,False,0.1913588597213147,0.38281654805936294,False,0.567501870269504,0.31640488747820394,0.22275976425652622,92,0.048344443665457044,100.0
0.05254361195806857,2,0.9778644787746347,72,0.39162344473415583,0.719027440225569,0.24840318832270458,False,0.08297069552625726,0.7557761153305843,False,0.41833117888026045,0.3798634217974625,0.4034571631823288,11,0.7383382298610935,100.0
0.7941605438175164,2,0.9814158333518961,171,0.6341660231972266,0.8823823342716244,0.123426942252336,True,0.3654425269354813,0.7684980734282574,False,0.924142012062097,0.2390609485409916,0.2894951837693718,98,0.4401922862401892,100.0
0.20921092813138378,2,0.9871491661219166,127,0.24069134403302253,0.40191566475966334,0.5949944219707498,True,0.5196281930548546,0.4123781788762853,False,0.7632186617624681,0.2998045873229807,0.3952501083980202,62,0.3699466801715674,-0.2607206
0.4711654208757544,2,0.9862255167648406,2,0.463335648845222,0.6974166398659977,0.8426425605893125,True,0.6114784372978558,0.2046582339474581,False,0.17952879642825534,0.8850574882631653,0.30291708921696625,27,0.7310759794182615,-0.1385511
0.16498135599938996,0,1.0,124,0.6413755525173372,0.2568911164270487,0.9522168126787881,True,0.9267755894889679,0.43104840616410217,False,0.70541159037403,0.15860826407570172,0.2947977345033487,40,0.6553452313497287,-0.3183865
0.47901119611272414,2,0.9858221109851034,51,0.325118637727141,0.32434944866697163,0.6250193651571218,True,0.06775638116544291,0.48197749417525854,False,0.6762083933375294,0.19182223728537384,0.3100888045830558,24,0.49582264703107554,-0.05145785
0.20216740098800814,2,1.0,143,0.5752569568681108,0.30945590057903577,1.0,True,0.19620128698443168,0.5180776767727598,False,0.6917266903965968,0.32974382265755503,0.21096849134732304,92,0.1000402819793005,100.0
0.720433760741006,2,0.9862408569667487,53,0.2193535239789014,0.31333761861157616,0.7235601404351159,True,0.25647906484168,0.49392713172795627,False,0.3206752172936322,0.4300278608021458,0.25289109535699317,27,0.48104159232805366,-0.1054335
0.4379284236122671,2,0.985174790312389,75,0.6696085397023561,0.8386499722371025,0.7640803049092304,True,0.6441630577702092,0.7944696289690778,False,0.4409446380832976,0.1397010057869547,0.30732726404907945,40,0.7198320871265595,100.0
0.631856608169175,2,0.9900027290184631,40,0.7610840852883346,0.5496746078046093,0.9923266319002898,True,0.2724039932037302,0.21528427220504154,False,0.18054728385150748,0.2465513004331764,0.3441170151315645,26,0.19063440370260346,-0.1647691
0.5291809504432314,2,0.3680597722999761,92,0.15542526271351412,0.7527182733894967,0.1652247140486399,True,0.6496289299143543,0.6404821695564891,False,0.8173060130042327,0.9631553100719622,0.16708469000469256,25,0.5686709899909567,100.0
0.9013873921692963,2,0.9859262512084705,266,0.12879235344151058,0.0308444983408637,0.6467107134883553,True,0.0020835272449346866,0.45530894676008815,False,0.10699519740089969,0.43725624531234386,0.78968356755169,29,0.16093821028221664,100.0
0.417851398202657,3,1.0,91,0.6047555484450895,0.22292424185202642,0.29470833239019095,True,0.5502726514335955,0.9419706545881269,False,0.20689082159619526,0.3060867419414851,0.24619865607370314,44,0.09182402166898007,-0.03387632
0.09693812651064684,4,0.5817644082937878,76,0.06012442023742616,0.5594516101583826,0.43470428712810494,False,0.7154835678201756,0.876238783811178,True,0.040908116264620216,0.04720727026589856,0.412104641952156,84,0.9959884571171504,100.0
0.010541264972346089,0,0.6320799033464433,67,0.9568175396945148,0.6728285479718876,0.652268019259552,True,0.7243862393899029,0.8497397758280019,False,0.6045041853569517,0.9387594228159363,0.28656381111602236,33,0.9996213239483298,100.0
0.14611775326737844,1,0.7121825627079107,86,0.7602653968076211,0.22392265597519462,0.16173954977971708,True,0.9028318130784024,0.653808497605244,True,0.5344321384738567,0.4603991582190572,0.7438250397131506,62,0.9999080315220296,100.0
0.5999228355653664,4,0.17526493847128502,83,0.7968202393257838,0.09723861274976656,0.1448533401693977,False,0.7349392564276127,0.6499041939238402,False,0.1106461458133712,0.09517493836582616,0.4571269208269688,35,0.0011378628701018691,100.0
0.5530350959989762,2,0.9823393952439503,76,0.9994357922751822,0.45623933420982793,0.6305019093534399,True,0.050341288658340845,0.39768283657325965,False,0.6815857861145378,0.2628482945450092,0.3110687006098301,28,0.8107125919299562,-0.1652248
0.7566960084143113,2,1.0,69,0.8543057492621894,0.3034881168643602,0.8293539273004888,True,0.285290049515488,0.3726303332781885,True,0.12831529916418197,0.30408692286227934,0.3319992964344707,41,0.20464263795222806,0.0004954682
0.5030253640138551,2,1.0,4,1.0,0.3968994224143724,0.6367375582850705,True,0.0,0.0,False,0.0,0.0,0.9324686291337831,1,0.11533074757466519,100.0
0.9413138993062716,3,0.7234232111406469,7,0.9233673994853507,0.9052116981826042,0.9411016001167659,True,0.9391851807658375,0.7424424092662592,True,0.6260731163188747,0.4985251838016711,0.1529902576345804,10,0.049479526643616226,100.0
0.947384996076267,0,0.7757110544382987,224,0.0918374799014491,0.09204488292684045,0.343523903117199,False,0.43729853687721243,0.2922226698165445,False,0.7008924454768639,0.9673023235671964,0.9766277132574884,89,0.6582312016352319,100.0
0.8767305555436586,4,0.2042397478418389,126,0.9394624522308515,0.8182984795138354,0.12418773458893864,True,0.4528449634924042,0.059860051342237944,True,0.5042798390912142,0.8088192977436625,0.1090226634690039,4,0.024309792912268542,100.0
0.15622400865524158,0,0.218676282058137,243,0.006959766034562722,0.4997386268882563,0.34747538507230885,False,0.015373850022547767,0.35902075722206533,True,0.01927552894659035,0.9503050554755502,0.452718905920924,86,0.8708584583369846,100.0
0.8502996796663637,3,0.5174343189834141,26,0.15712168909967097,0.08847792916742404,0.17413941264246793,False,0.9761572775678715,0.20356870167608648,False,0.3638206414969996,0.9085882409336659,0.28692763868408416,33,0.9119187991809029,100.0
0.9242392414773178,2,0.012898514576657142,31,0.05988716543510143,0.138054899232148,0.30133553451768985,False,0.9740526472086628,0.5614216713355142,True,0.1311727187874642,0.540519508205507,0.9209647883087744,94,0.5814352230275058,100.0
0.04699868976439604,1,0.5440319504849742,73,0.9552962429285389,0.3264056272256512,0.4680257089347002,False,0.7096305459283582,0.1467728288367999,True,0.043964206870543705,0.5127550236505393,0.13670476379884652,94,0.9462012861640539,100.0
0.0846578773837421,3,0.100956784476286,186,0.795901215538818,0.9357358643404942,0.8214261505463435,False,0.709767621010349,0.9568164463647691,True,0.8402340848734172,0.20973434595063495,0.31174180009390245,94,0.8805136653562174,100.0
0.2959282935757251,4,0.7759898083855835,241,0.3070469585382755,0.09928946412871434,0.9832417619645377,False,0.9989110190404701,0.9631609447879892,False,0.9508781644754094,0.008018526093572011,0.4506995412648186,38,0.3959741469135116,100.0
0.5602811898999196,2,0.9820389357281771,105,0.20190910269027856,0.4281504462078186,0.347678146475744,True,0.07689542734908211,0.46483177444422474,False,0.02328454195175467,0.1388098121415314,0.34529840307120147,27,0.03962772605351028,-0.2482594
0.7500300704081022,0,0.7882417535315198,220,0.020978828422332566,0.6277850761440235,0.7870669908127514,True,0.11650631289345528,0.846558644697329,False,0.17850408766019424,0.0857485339016495,0.18425251215605376,16,0.01916692051685698,100.0
0.5660794114544591,2,0.9822532102229539,171,0.03169377975673267,0.4240013599335076,0.2680588466324267,True,0.022073075323719167,0.47830971269030936,False,0.39632891875924714,0.6081949624569479,0.34401390082227046,26,0.12066781602650878,100.0
0.25584528835392384,2,1.0,40,0.7486944018104558,0.2456192726021092,0.5175772278058194,True,0.778303425639205,0.2721433322028764,False,0.3908013425805529,0.35261293693164764,0.33502965347928215,20,0.0,0.05316104
0.4934356713401369,2,1.0,45,0.7415654828658261,0.2840930641417183,0.19157584929016222,True,0.38608517197394376,0.2746754957268899,False,0.01506369489340324,0.2793640332048952,0.33878053438314315,20,0.35654491673399696,0.02561327
0.671280628740524,1,1.0,48,0.7472636231097124,0.3114574019491505,0.5166489661806504,True,0.9315328407791195,0.2742818022036928,False,0.5849432964636307,0.34576469812839195,0.341106186276128,23,0.0006455524802329105,0.02380843
0.7902400774909882,2,0.976124218389928,57,0.15074616845412175,0.25202842516531765,0.8438377430786579,True,0.2060274967066686,0.5777373097428455,False,0.4109528242185461,0.40418743215458935,0.35531141156788193,19,0.3421269357114302,-0.2721657
0.9479989420130662,2,0.1212768520655135,17,0.22594128218410464,0.9482054006787174,0.15104678758745266,True,0.08956783682801789,0.08634328063118371,True,0.8002315399570248,1.0,0.6958628406305891,91,0.0654384289821526,100.0
0.9953271741581279,1,1.0,44,0.7542325697874207,0.26779693896732093,0.7383307555112567,True,0.12785613197909554,0.3289102678507112,False,0.0,0.10002418601947205,0.33925157740068457,8,0.6274911330219445,-0.08805826
0.5772429459862561,1,1.0,48,0.7951659236769886,0.3246507791655538,0.7033063778415763,True,0.510779382631262,0.23636191163916384,False,0.0,0.3787424444227908,0.34597698026488805,31,0.0,0.02447872
0.31034712636847506,2,0.9738809555164339,74,0.6100114183736616,0.0,0.0,True,0.0,0.2155064095122208,False,0.08653820716975916,0.4016234628847982,0.33866793249886207,1,0.0,-0.0780024
0.5190100869728674,2,0.9184626084353329,48,0.596876506032112,0.17769977182671615,0.30347191010845787,True,0.43467075580930115,0.19088480519240691,False,0.3457295950252448,0.3880241958135205,0.5885283045608963,10,0.2578982232057187,-0.2879035
0.8192311349356093,2,0.9769851375550053,71,0.7665716680469966,0.29053704014860277,0.2379168178718718,True,0.9648556206488245,0.5164937287243826,False,0.045157766309064644,0.34529898214565147,0.974205850648964,32,0.08653730776173776,100.0
0.9061455224778545,2,0.9634681529572023,67,0.9587041944801254,0.3091651654292715,0.8196880638166196,True,0.6468660940432558,0.2660420426679572,False,0.18028831150299054,0.34065113530925284,0.3133241864064598,36,0.20428796203745342,-0.110183
0.20128358051678624,3,0.9337351035602716,18,0.5634441176168654,0.02690909811963369,0.16688727317322918,True,0.7191403770832033,0.2358776327119143,False,0.22455866413698627,0.0,0.3795716828863557,17,0.09576698168655716,-0.05266609
0.4145120053510085,2,0.9595864178867494,54,0.39689088654056454,0.4012801032561119,0.9110970067425068,True,0.5580150488598927,0.7084528542009575,False,0.9902151424240879,0.3449016613581208,0.3471680677988633,19,0.6417883699589961,-0.304002
0.14522395826012902,3,1.0,40,0.6394144107899289,0.2851786942510774,0.7752514894975879,True,0.011996012547827457,0.23239605747043526,False,0.5008878245297373,0.35310039009971267,0.37552595524692034,11,0.1296107426855382,0.02027895
0.3054142693109331,2,1.0,45,0.6534025491352118,0.2752453649386486,0.23811640008923826,True,0.0610413991230185,0.26849853883270014,False,0.14749595755651745,0.33719560817736066,0.3713790806060606,14,0.49562617034038564,-0.04769191
0.7741085236775869,0,1.0,48,0.6608004657964341,0.2708770962783329,0.41894477927741475,True,0.40881076589601173,0.2918080559903981,False,0.13649738690664906,0.3280778319850931,0.36856150117452524,17,0.48676648554638163,-0.04701506
